Review_ID,Rating,Year_Month,Reviewer_Location,Branch,Year,Month
180656077,5,2013-9,Australia,Disneyland_California,2013,9
180644764,5,2013-9,New Zealand,Disneyland_California,2013,9
180578862,5,2013-10,United States,Disneyland_California,2013,10
180575707,5,2013-9,United States,Disneyland_California,2013,9
180543305,5,2013-9,Australia,Disneyland_California,2013,9
180537964,4,2013-9,United States,Disneyland_California,2013,9
180537740,5,2013-9,United States,Disneyland_California,2013,9
180535622,5,2012-11,United States,Disneyland_California,2012,11
180531781,4,2013-9,Canada,Disneyland_California,2013,9
180530503,4,2013-8,United States,Disneyland_California,2013,8
180530196,4,2013-7,United States,Disneyland_California,2013,7
180528870,5,2013-10,United States,Disneyland_California,2013,10
180516885,5,2013-10,United States,Disneyland_California,2013,10
180514935,5,2012-11,United States,Disneyland_California,2012,11
180510541,5,2013-9,United States,Disneyland_California,2013,9
180508983,5,2013-9,United States,Disneyland_California,2013,9
180506435,5,2013-9,United States,Disneyland_California,2013,9
180506152,5,2012-11,United States,Disneyland_California,2012,11
180504754,5,2012-11,United States,Disneyland_California,2012,11
180486525,4,2013-8,United Kingdom,Disneyland_California,2013,8
180485621,5,2013-8,United States,Disneyland_California,2013,8
180482699,5,2013-9,United States,Disneyland_California,2013,9
180411615,5,2013-8,United States,Disneyland_California,2013,8
180410380,4,2012-11,United States,Disneyland_California,2012,11
180385844,5,2013-6,United Kingdom,Disneyland_California,2013,6
180383757,5,2013-10,United States,Disneyland_California,2013,10
180374748,3,2013-3,United States,Disneyland_California,2013,3
180374717,5,2013-9,United States,Disneyland_California,2013,9
180330474,4,2012-11,United States,Disneyland_California,2012,11
180308600,5,2013-9,Australia,Disneyland_California,2013,9
180285755,5,2013-9,Australia,Disneyland_California,2013,9
180279350,4,2013-6,United States,Disneyland_California,2013,6
180274002,4,2013-9,New Zealand,Disneyland_California,2013,9
180272796,5,2013-9,United States,Disneyland_California,2013,9
180271666,5,2013-8,Australia,Disneyland_California,2013,8
180270312,5,2012-11,Australia,Disneyland_California,2012,11
180265908,5,2013-10,Canada,Disneyland_California,2013,10
180265432,5,2013-10,Australia,Disneyland_California,2013,10
180262109,5,2013-9,United States,Disneyland_California,2013,9
180256346,5,2013-9,United States,Disneyland_California,2013,9
180250888,5,2013-9,United States,Disneyland_California,2013,9
180246237,5,2013-10,United States,Disneyland_California,2013,10
180241661,5,2013-10,Australia,Disneyland_California,2013,10
180235249,4,2013-5,Sweden,Disneyland_California,2013,5
180233976,5,2012-12,Australia,Disneyland_California,2012,12
180217683,5,2013-10,Canada,Disneyland_California,2013,10
180217553,5,2013-9,United Kingdom,Disneyland_California,2013,9
180217183,5,2013-9,United States,Disneyland_California,2013,9
180202921,5,2013-7,United States,Disneyland_California,2013,7
180163156,5,2013-9,Australia,Disneyland_California,2013,9
180157423,5,2013-4,Australia,Disneyland_California,2013,4
180156471,5,2013-8,Australia,Disneyland_California,2013,8
180120809,5,2013-9,Australia,Disneyland_California,2013,9
180120742,5,2013-7,United States,Disneyland_California,2013,7
180119635,5,2013-10,United States,Disneyland_California,2013,10
180112535,5,2013-10,United States,Disneyland_California,2013,10
179997330,4,2013-9,Australia,Disneyland_California,2013,9
179991170,4,2013-10,Canada,Disneyland_California,2013,10
179975052,5,2013-9,United States,Disneyland_California,2013,9
179970216,5,2013-9,United Kingdom,Disneyland_California,2013,9
179951381,5,2013-10,Philippines,Disneyland_California,2013,10
179891303,5,2013-8,United States,Disneyland_California,2013,8
179879893,4,2013-9,Australia,Disneyland_California,2013,9
179876214,4,2013-9,United States,Disneyland_California,2013,9
179871091,2,2013-9,United States,Disneyland_California,2013,9
179861439,5,2013-9,United States,Disneyland_California,2013,9
179828416,3,2013-10,United States,Disneyland_California,2013,10
179807412,5,2013-10,United States,Disneyland_California,2013,10
179784174,4,2013-10,United States,Disneyland_California,2013,10
179774860,5,2013-9,United States,Disneyland_California,2013,9
179758621,4,2013-10,United States,Disneyland_California,2013,10
179757586,5,2013-9,Australia,Disneyland_California,2013,9
179753783,5,2013-8,New Zealand,Disneyland_California,2013,8
179716328,5,2013-4,United States,Disneyland_California,2013,4
179677203,4,2013-9,United Kingdom,Disneyland_California,2013,9
179656207,4,2013-10,United States,Disneyland_California,2013,10
179635460,4,2013-9,United States,Disneyland_California,2013,9
179633368,5,2013-9,United States,Disneyland_California,2013,9
179631721,4,0,United States,Disneyland_California,0,0
179603704,5,2013-9,United States,Disneyland_California,2013,9
179587705,5,2013-9,United States,Disneyland_California,2013,9
179562521,5,2013-9,United States,Disneyland_California,2013,9
179540606,5,2013-8,United States,Disneyland_California,2013,8
179454273,5,2013-7,Italy,Disneyland_California,2013,7
179410254,5,2013-9,New Zealand,Disneyland_California,2013,9
179409582,5,2013-9,United States,Disneyland_California,2013,9
179400713,5,2012-12,Australia,Disneyland_California,2012,12
179382426,5,2013-9,United States,Disneyland_California,2013,9
179334220,2,2013-9,United States,Disneyland_California,2013,9
179331326,5,2013-9,United States,Disneyland_California,2013,9
179328487,5,2013-9,United States,Disneyland_California,2013,9
179300995,4,2013-2,United States,Disneyland_California,2013,2
179295734,5,2013-9,United Kingdom,Disneyland_California,2013,9
179262663,5,2013-9,United States,Disneyland_California,2013,9
179225203,4,2013-9,Canada,Disneyland_California,2013,9
179146634,4,2013-9,New Zealand,Disneyland_California,2013,9
179124843,3,2013-9,United States,Disneyland_California,2013,9
179110189,5,2013-9,Australia,Disneyland_California,2013,9
179022732,5,2013-9,Australia,Disneyland_California,2013,9
178991799,5,2013-5,United States,Disneyland_California,2013,5
178983060,5,2013-9,United States,Disneyland_California,2013,9
178959488,5,2013-9,United States,Disneyland_California,2013,9
178929841,5,2013-8,Canada,Disneyland_California,2013,8
178901987,5,2012-11,Australia,Disneyland_California,2012,11
178892187,4,2012-10,United States,Disneyland_California,2012,10
178853774,5,2013-9,United States,Disneyland_California,2013,9
178846131,2,2013-9,United States,Disneyland_California,2013,9
178841100,4,2013-9,United States,Disneyland_California,2013,9
178799097,4,2013-9,Australia,Disneyland_California,2013,9
178795046,5,2012-10,Singapore,Disneyland_California,2012,10
178778998,5,2012-11,United States,Disneyland_California,2012,11
178753814,5,2013-9,Australia,Disneyland_California,2013,9
178742836,4,2013-9,United States,Disneyland_California,2013,9
178706750,4,2013-9,United States,Disneyland_California,2013,9
178653162,5,2013-9,Australia,Disneyland_California,2013,9
178641691,5,2013-8,United States,Disneyland_California,2013,8
178635263,5,2013-9,Australia,Disneyland_California,2013,9
178629385,5,2013-4,Australia,Disneyland_California,2013,4
178626898,5,2013-9,United States,Disneyland_California,2013,9
178567618,1,2013-9,United States,Disneyland_California,2013,9
178514232,3,2012-10,United States,Disneyland_California,2012,10
178511012,1,2013-9,United States,Disneyland_California,2013,9
178507565,5,2013-9,United States,Disneyland_California,2013,9
178503349,4,2013-9,United States,Disneyland_California,2013,9
178501755,5,2013-1,Australia,Disneyland_California,2013,1
178499456,5,2013-9,United States,Disneyland_California,2013,9
178452255,5,2012-11,United States,Disneyland_California,2012,11
178450183,5,2013-8,Canada,Disneyland_California,2013,8
178375316,5,2013-9,United States,Disneyland_California,2013,9
178369626,1,2013-9,Canada,Disneyland_California,2013,9
178315590,5,2013-8,United States,Disneyland_California,2013,8
178314046,5,2013-9,United States,Disneyland_California,2013,9
178290261,5,2013-9,United States,Disneyland_California,2013,9
178262785,5,2013-9,Australia,Disneyland_California,2013,9
178228456,5,2013-8,United States,Disneyland_California,2013,8
178225221,5,2013-9,Canada,Disneyland_California,2013,9
178222603,5,2013-9,Australia,Disneyland_California,2013,9
178217753,5,2013-6,Canada,Disneyland_California,2013,6
178212723,4,2013-9,United States,Disneyland_California,2013,9
178207636,5,2013-9,United States,Disneyland_California,2013,9
178096768,4,2013-8,Australia,Disneyland_California,2013,8
178085761,5,2013-6,Philippines,Disneyland_California,2013,6
178083187,5,2013-8,New Zealand,Disneyland_California,2013,8
178075681,3,2013-9,Australia,Disneyland_California,2013,9
178069685,5,2013-9,New Zealand,Disneyland_California,2013,9
178058691,4,2013-7,United States,Disneyland_California,2013,7
178034435,4,2012-10,United States,Disneyland_California,2012,10
178019016,5,2013-4,United Kingdom,Disneyland_California,2013,4
178014982,3,2013-8,United States,Disneyland_California,2013,8
178010803,5,2013-9,Australia,Disneyland_California,2013,9
177976337,5,2013-9,United Kingdom,Disneyland_California,2013,9
177932803,4,2013-9,Canada,Disneyland_California,2013,9
177894361,4,2013-8,United States,Disneyland_California,2013,8
177866722,4,2012-10,United Kingdom,Disneyland_California,2012,10
177856970,5,2013-9,United States,Disneyland_California,2013,9
177853921,3,2013-9,New Zealand,Disneyland_California,2013,9
177798916,5,2012-10,United States,Disneyland_California,2012,10
177797168,5,2013-9,United States,Disneyland_California,2013,9
177774544,3,2013-9,United Kingdom,Disneyland_California,2013,9
177754086,5,2013-8,India,Disneyland_California,2013,8
177734474,3,2013-9,Australia,Disneyland_California,2013,9
177728781,4,2013-9,United States,Disneyland_California,2013,9
177696455,5,2012-10,Canada,Disneyland_California,2012,10
177671016,5,2013-9,United States,Disneyland_California,2013,9
177668582,5,2013-9,United States,Disneyland_California,2013,9
177612287,4,2012-12,United States,Disneyland_California,2012,12
177598412,5,2013-9,Australia,Disneyland_California,2013,9
177593334,5,2013-9,United States,Disneyland_California,2013,9
177579732,5,2013-9,China,Disneyland_California,2013,9
177575769,5,2013-8,United Kingdom,Disneyland_California,2013,8
177563355,5,2013-8,United Kingdom,Disneyland_California,2013,8
177546617,2,2013-9,United States,Disneyland_California,2013,9
177544282,3,2013-9,United States,Disneyland_California,2013,9
177541842,4,2013-9,Australia,Disneyland_California,2013,9
177538969,5,2013-9,United States,Disneyland_California,2013,9
177523768,5,2013-8,United Kingdom,Disneyland_California,2013,8
177490412,5,2013-8,United Kingdom,Disneyland_California,2013,8
177459305,5,2013-9,United States,Disneyland_California,2013,9
177454988,5,2013-5,United States,Disneyland_California,2013,5
177407732,2,2013-8,United States,Disneyland_California,2013,8
177396985,5,2013-3,United States,Disneyland_California,2013,3
177386124,4,2013-9,United States,Disneyland_California,2013,9
177324625,5,2012-10,Australia,Disneyland_California,2012,10
177322999,4,2013-9,United States,Disneyland_California,2013,9
177306902,5,2012-10,Australia,Disneyland_California,2012,10
177285275,5,2013-9,United States,Disneyland_California,2013,9
177268631,3,2013-9,United States,Disneyland_California,2013,9
177246459,4,2012-10,United States,Disneyland_California,2012,10
177199266,5,2012-12,United States,Disneyland_California,2012,12
177124865,5,2012-12,United States,Disneyland_California,2012,12
177114938,4,2013-9,Israel,Disneyland_California,2013,9
177062125,4,2012-11,Canada,Disneyland_California,2012,11
177057353,4,2013-9,Canada,Disneyland_California,2013,9
177040927,5,2012-11,United States,Disneyland_California,2012,11
177034475,4,2013-5,United States,Disneyland_California,2013,5
177017698,5,2013-8,Canada,Disneyland_California,2013,8
177002911,5,2013-6,United States,Disneyland_California,2013,6
176956497,5,2013-9,United Kingdom,Disneyland_California,2013,9
176949190,5,2012-11,United States,Disneyland_California,2012,11
176944971,5,2013-7,United States,Disneyland_California,2013,7
176935088,5,2013-9,United States,Disneyland_California,2013,9
176930621,3,2013-8,Canada,Disneyland_California,2013,8
176901127,5,2013-2,Canada,Disneyland_California,2013,2
176830659,4,2012-10,United States,Disneyland_California,2012,10
176826708,4,2013-9,United States,Disneyland_California,2013,9
176824970,5,2013-4,United States,Disneyland_California,2013,4
176808546,5,2013-9,United States,Disneyland_California,2013,9
176804769,5,2013-8,United States,Disneyland_California,2013,8
176804078,4,2013-9,United States,Disneyland_California,2013,9
176803463,5,2013-8,United States,Disneyland_California,2013,8
176773110,5,2013-9,Australia,Disneyland_California,2013,9
176772198,5,2012-12,United States,Disneyland_California,2012,12
176767305,5,2013-9,United States,Disneyland_California,2013,9
176716615,5,2013-4,New Zealand,Disneyland_California,2013,4
176697312,5,2013-8,New Zealand,Disneyland_California,2013,8
176681173,4,2013-9,New Zealand,Disneyland_California,2013,9
176674279,5,2013-8,United States,Disneyland_California,2013,8
176657316,5,2012-10,Canada,Disneyland_California,2012,10
176622641,5,2012-10,Israel,Disneyland_California,2012,10
176553349,5,2013-9,United States,Disneyland_California,2013,9
176551676,5,2013-9,Australia,Disneyland_California,2013,9
176546624,5,2013-9,Australia,Disneyland_California,2013,9
176413938,4,2012-10,United States,Disneyland_California,2012,10
176365018,4,2013-8,United States,Disneyland_California,2013,8
176323336,5,2013-9,United States,Disneyland_California,2013,9
176257493,5,2013-9,New Zealand,Disneyland_California,2013,9
176250547,4,2013-7,Mexico,Disneyland_California,2013,7
176243256,3,2013-8,United States,Disneyland_California,2013,8
176231579,4,2013-9,United States,Disneyland_California,2013,9
176200274,5,2013-9,United States,Disneyland_California,2013,9
176181572,4,2012-10,United States,Disneyland_California,2012,10
176160364,5,2013-8,United States,Disneyland_California,2013,8
176144730,5,2013-3,United States,Disneyland_California,2013,3
176139579,1,2013-8,Belgium,Disneyland_California,2013,8
176118173,5,2013-7,Australia,Disneyland_California,2013,7
176108100,3,2013-8,United States,Disneyland_California,2013,8
176069641,5,2013-8,United States,Disneyland_California,2013,8
176058807,5,2013-8,United States,Disneyland_California,2013,8
176029878,5,2013-8,United Kingdom,Disneyland_California,2013,8
175992971,5,2013-9,Canada,Disneyland_California,2013,9
175989267,5,2013-7,Philippines,Disneyland_California,2013,7
175987964,5,2013-2,United States,Disneyland_California,2013,2
175985173,5,2013-8,Australia,Disneyland_California,2013,8
175978787,5,2012-12,United States,Disneyland_California,2012,12
175976489,4,2013-9,Vietnam,Disneyland_California,2013,9
175971113,5,2013-2,United States,Disneyland_California,2013,2
175969755,5,2013-8,United States,Disneyland_California,2013,8
175967204,5,2013-8,Morocco,Disneyland_California,2013,8
175919445,2,2013-8,Canada,Disneyland_California,2013,8
175909402,5,2013-8,United States,Disneyland_California,2013,8
175908306,5,2012-10,United States,Disneyland_California,2012,10
175889394,5,2013-8,Canada,Disneyland_California,2013,8
175848796,3,2012-12,United Kingdom,Disneyland_California,2012,12
175846516,5,2013-4,United States,Disneyland_California,2013,4
175837761,5,2013-9,United States,Disneyland_California,2013,9
175835964,5,2013-8,United States,Disneyland_California,2013,8
175834561,5,2013-8,United States,Disneyland_California,2013,8
175823900,5,2013-3,United States,Disneyland_California,2013,3
175809929,5,2013-7,United States,Disneyland_California,2013,7
175798444,5,2012-12,Canada,Disneyland_California,2012,12
175796870,2,2013-8,Australia,Disneyland_California,2013,8
175771508,5,2013-8,Canada,Disneyland_California,2013,8
175769121,5,2013-7,United States,Disneyland_California,2013,7
175764804,5,2013-8,Canada,Disneyland_California,2013,8
175756614,5,2013-8,United States,Disneyland_California,2013,8
175751958,5,2013-8,United States,Disneyland_California,2013,8
175726654,4,2013-7,United States,Disneyland_California,2013,7
175717903,5,2012-11,United States,Disneyland_California,2012,11
175714695,5,2013-2,Canada,Disneyland_California,2013,2
175711666,4,2012-12,United States,Disneyland_California,2012,12
175701768,5,2013-7,United States,Disneyland_California,2013,7
175698319,4,2012-11,United States,Disneyland_California,2012,11
175692065,4,2013-6,United States,Disneyland_California,2013,6
175689431,3,2013-4,United States,Disneyland_California,2013,4
175670771,5,2013-6,United States,Disneyland_California,2013,6
175668827,3,2013-6,United States,Disneyland_California,2013,6
175650475,5,2012-10,Egypt,Disneyland_California,2012,10
175647868,5,2013-4,United States,Disneyland_California,2013,4
175639868,5,2012-10,United States,Disneyland_California,2012,10
175635743,5,2013-9,Australia,Disneyland_California,2013,9
175632531,4,2013-8,United States,Disneyland_California,2013,8
175632001,5,2013-8,United States,Disneyland_California,2013,8
175631438,5,2013-7,Canada,Disneyland_California,2013,7
175629251,5,2013-8,Canada,Disneyland_California,2013,8
175628951,5,2013-9,United States,Disneyland_California,2013,9
175627716,4,2013-8,United States,Disneyland_California,2013,8
175623512,5,2013-7,Australia,Disneyland_California,2013,7
175623191,5,2013-1,Australia,Disneyland_California,2013,1
175622070,5,2013-5,United States,Disneyland_California,2013,5
175620445,5,2013-8,United States,Disneyland_California,2013,8
175612937,4,2013-8,United States,Disneyland_California,2013,8
175612803,5,2013-7,United States,Disneyland_California,2013,7
175611050,5,2012-12,United States,Disneyland_California,2012,12
175608396,4,2013-8,United States,Disneyland_California,2013,8
175590916,3,2013-5,United States,Disneyland_California,2013,5
175589564,5,2012-10,United States,Disneyland_California,2012,10
175589039,5,2012-10,New Zealand,Disneyland_California,2012,10
175588793,4,2013-8,United States,Disneyland_California,2013,8
175587284,5,2013-7,United States,Disneyland_California,2013,7
175585731,5,2013-8,United States,Disneyland_California,2013,8
175581889,4,2013-4,United States,Disneyland_California,2013,4
175577673,5,2013-8,United States,Disneyland_California,2013,8
175574269,5,2012-10,United States,Disneyland_California,2012,10
175571418,5,2013-8,United States,Disneyland_California,2013,8
175569776,4,2013-3,United States,Disneyland_California,2013,3
175569303,5,2013-8,Canada,Disneyland_California,2013,8
175568154,4,2012-10,United States,Disneyland_California,2012,10
175563579,4,2013-8,United States,Disneyland_California,2013,8
175556174,5,2013-5,United States,Disneyland_California,2013,5
175555883,5,2013-1,United States,Disneyland_California,2013,1
175554171,5,2013-8,United States,Disneyland_California,2013,8
175551865,5,2013-7,Australia,Disneyland_California,2013,7
175540977,5,2013-7,United Kingdom,Disneyland_California,2013,7
175536745,5,2013-5,Canada,Disneyland_California,2013,5
175535964,5,2013-2,United States,Disneyland_California,2013,2
175530977,5,2013-1,United States,Disneyland_California,2013,1
175526559,5,2013-7,United States,Disneyland_California,2013,7
175525659,5,2013-5,United States,Disneyland_California,2013,5
175516446,4,2013-8,United Kingdom,Disneyland_California,2013,8
175515962,5,2013-5,United States,Disneyland_California,2013,5
175504194,5,2013-5,United States,Disneyland_California,2013,5
175500804,5,2013-9,United States,Disneyland_California,2013,9
175500160,5,2013-8,United States,Disneyland_California,2013,8
175496618,5,2013-7,United States,Disneyland_California,2013,7
175495936,5,2013-8,United States,Disneyland_California,2013,8
175493677,5,2013-7,United States,Disneyland_California,2013,7
175493201,4,2013-8,Canada,Disneyland_California,2013,8
175492113,5,2013-4,United States,Disneyland_California,2013,4
175491651,5,2013-8,United States,Disneyland_California,2013,8
175488496,5,2013-6,Canada,Disneyland_California,2013,6
175488467,4,2013-9,United States,Disneyland_California,2013,9
175482155,5,2013-8,Canada,Disneyland_California,2013,8
175443053,3,2013-7,Norway,Disneyland_California,2013,7
175425362,5,2012-12,Singapore,Disneyland_California,2012,12
175420634,5,2013-2,Romania,Disneyland_California,2013,2
175420350,5,2013-7,Denmark,Disneyland_California,2013,7
175417381,5,2012-10,Australia,Disneyland_California,2012,10
175399873,5,2012-10,Australia,Disneyland_California,2012,10
175389199,4,2013-8,Australia,Disneyland_California,2013,8
175375514,5,2013-9,United States,Disneyland_California,2013,9
175354767,5,2013-8,United States,Disneyland_California,2013,8
175351012,3,2013-9,United States,Disneyland_California,2013,9
175262339,5,2013-8,United States,Disneyland_California,2013,8
175206763,5,2013-7,Australia,Disneyland_California,2013,7
175164756,5,2012-11,Canada,Disneyland_California,2012,11
175163128,5,2013-8,United Kingdom,Disneyland_California,2013,8
175042152,4,2013-8,United States,Disneyland_California,2013,8
175024826,4,2013-8,United States,Disneyland_California,2013,8
175020657,5,2013-8,Australia,Disneyland_California,2013,8
175017642,2,2013-8,United States,Disneyland_California,2013,8
174982004,5,2013-8,United States,Disneyland_California,2013,8
174970600,5,2013-8,United Kingdom,Disneyland_California,2013,8
174905562,5,2013-8,United Kingdom,Disneyland_California,2013,8
174865274,5,2013-6,United States,Disneyland_California,2013,6
174765554,3,2013-8,Canada,Disneyland_California,2013,8
174764732,5,2013-7,United States,Disneyland_California,2013,7
174717568,5,2013-8,United States,Disneyland_California,2013,8
174710336,5,2013-7,United States,Disneyland_California,2013,7
174707893,5,2013-7,United Arab Emirates,Disneyland_California,2013,7
174648897,5,2012-9,Australia,Disneyland_California,2012,9
174635570,5,2013-8,United Kingdom,Disneyland_California,2013,8
174612240,5,2013-8,Canada,Disneyland_California,2013,8
174595115,5,2013-8,Canada,Disneyland_California,2013,8
174584564,5,2013-8,United States,Disneyland_California,2013,8
174581874,5,2013-5,United States,Disneyland_California,2013,5
174579408,5,2013-8,Canada,Disneyland_California,2013,8
174574961,5,2013-7,Canada,Disneyland_California,2013,7
174532026,5,2013-8,New Zealand,Disneyland_California,2013,8
174465405,5,2013-8,United Kingdom,Disneyland_California,2013,8
174426605,5,2013-8,United Kingdom,Disneyland_California,2013,8
174426245,5,2013-3,United Kingdom,Disneyland_California,2013,3
174418730,5,2013-8,United Kingdom,Disneyland_California,2013,8
174409228,5,2013-8,United States,Disneyland_California,2013,8
174386435,5,2012-9,United States,Disneyland_California,2012,9
174381263,5,2013-8,United States,Disneyland_California,2013,8
174333296,5,2013-8,United States,Disneyland_California,2013,8
174327671,3,2013-8,United States,Disneyland_California,2013,8
174308145,3,2013-8,United Kingdom,Disneyland_California,2013,8
174287243,5,2012-9,United Kingdom,Disneyland_California,2012,9
174242657,5,2013-1,United States,Disneyland_California,2013,1
174231080,4,2013-8,United States,Disneyland_California,2013,8
174218921,5,2013-7,New Zealand,Disneyland_California,2013,7
174110328,4,2013-8,Netherlands,Disneyland_California,2013,8
174048914,5,2013-8,United States,Disneyland_California,2013,8
174043591,5,2013-8,Canada,Disneyland_California,2013,8
174027133,5,2013-8,United States,Disneyland_California,2013,8
174023282,5,2013-8,United States,Disneyland_California,2013,8
173979610,4,2013-8,United States,Disneyland_California,2013,8
173959229,5,2013-8,United States,Disneyland_California,2013,8
173940604,5,2013-5,United States,Disneyland_California,2013,5
173910332,5,2013-8,United States,Disneyland_California,2013,8
173892671,5,2013-8,New Zealand,Disneyland_California,2013,8
173882457,5,2013-8,Canada,Disneyland_California,2013,8
173875710,4,2013-8,Canada,Disneyland_California,2013,8
173864146,5,2013-8,United States,Disneyland_California,2013,8
173830319,5,2013-8,Canada,Disneyland_California,2013,8
173803837,5,2013-7,United States,Disneyland_California,2013,7
173799158,5,2013-6,United States,Disneyland_California,2013,6
173760988,1,2013-8,United Kingdom,Disneyland_California,2013,8
173734360,5,2013-8,Israel,Disneyland_California,2013,8
173726281,5,2013-8,United States,Disneyland_California,2013,8
173590317,5,2013-8,United States,Disneyland_California,2013,8
173586085,5,2013-8,United States,Disneyland_California,2013,8
173578208,5,2013-6,Australia,Disneyland_California,2013,6
173565161,4,2013-6,United States,Disneyland_California,2013,6
173509215,5,2013-8,Canada,Disneyland_California,2013,8
173497920,5,2013-6,United States,Disneyland_California,2013,6
173473911,4,2013-8,United States,Disneyland_California,2013,8
173455252,5,2013-6,India,Disneyland_California,2013,6
173433163,5,2013-8,United States,Disneyland_California,2013,8
173396500,5,2013-8,United States,Disneyland_California,2013,8
173387021,5,2013-2,United Kingdom,Disneyland_California,2013,2
173372421,4,2013-8,United States,Disneyland_California,2013,8
173360410,5,2013-8,United States,Disneyland_California,2013,8
173337125,4,2013-6,United States,Disneyland_California,2013,6
173334413,4,2013-8,Canada,Disneyland_California,2013,8
173286972,5,2013-6,Australia,Disneyland_California,2013,6
173274384,5,2013-8,Australia,Disneyland_California,2013,8
173221497,5,2013-7,United States,Disneyland_California,2013,7
173207976,5,2013-8,United States,Disneyland_California,2013,8
173195381,5,2013-8,United States,Disneyland_California,2013,8
173176099,4,2013-7,Canada,Disneyland_California,2013,7
173097970,4,2013-8,United States,Disneyland_California,2013,8
173092301,5,2013-8,Australia,Disneyland_California,2013,8
173081025,5,2013-8,Canada,Disneyland_California,2013,8
173044489,5,2013-8,United States,Disneyland_California,2013,8
173020945,5,2013-8,Uganda,Disneyland_California,2013,8
172973057,4,2013-7,Sweden,Disneyland_California,2013,7
172879354,3,2013-6,United States,Disneyland_California,2013,6
172827971,5,2013-7,Canada,Disneyland_California,2013,7
172814996,5,2013-8,United Kingdom,Disneyland_California,2013,8
172812181,5,2013-8,United Kingdom,Disneyland_California,2013,8
172807637,4,2013-8,United States,Disneyland_California,2013,8
172751956,5,2013-5,New Zealand,Disneyland_California,2013,5
172746757,5,2013-8,New Zealand,Disneyland_California,2013,8
172744169,4,2013-8,United States,Disneyland_California,2013,8
172742223,5,2013-8,Canada,Disneyland_California,2013,8
172740933,5,2013-8,United States,Disneyland_California,2013,8
172708454,5,2013-8,United States,Disneyland_California,2013,8
172620057,4,2013-8,United States,Disneyland_California,2013,8
172603604,5,2013-8,United Kingdom,Disneyland_California,2013,8
172537209,5,2013-8,United States,Disneyland_California,2013,8
172513069,4,2013-7,United States,Disneyland_California,2013,7
172510999,5,2013-8,United States,Disneyland_California,2013,8
172506304,5,2013-8,United States,Disneyland_California,2013,8
172502649,4,2013-8,Mexico,Disneyland_California,2013,8
172501290,4,2013-8,United States,Disneyland_California,2013,8
172474588,5,2013-7,United States,Disneyland_California,2013,7
172444975,5,2013-7,Australia,Disneyland_California,2013,7
172442726,5,2013-7,United States,Disneyland_California,2013,7
172433187,4,2013-8,Australia,Disneyland_California,2013,8
172417426,4,2013-8,United States,Disneyland_California,2013,8
172381646,5,2013-8,United States,Disneyland_California,2013,8
172352567,5,2013-7,United Kingdom,Disneyland_California,2013,7
172339478,5,2012-9,Australia,Disneyland_California,2012,9
172331888,4,2013-7,United Kingdom,Disneyland_California,2013,7
172320536,4,2013-8,Australia,Disneyland_California,2013,8
172302573,3,2013-8,United States,Disneyland_California,2013,8
172299636,5,2013-8,United States,Disneyland_California,2013,8
172294771,4,2013-7,United Kingdom,Disneyland_California,2013,7
172292156,4,2013-8,United States,Disneyland_California,2013,8
172264607,4,2013-7,United States,Disneyland_California,2013,7
172255563,5,2013-7,New Zealand,Disneyland_California,2013,7
172221076,5,2012-9,United States,Disneyland_California,2012,9
172170688,5,2013-6,United Kingdom,Disneyland_California,2013,6
172155116,5,2013-7,Canada,Disneyland_California,2013,7
172146415,4,2013-8,United States,Disneyland_California,2013,8
172129818,5,2013-8,United States,Disneyland_California,2013,8
172106721,5,2013-8,United States,Disneyland_California,2013,8
172086069,4,2013-8,Canada,Disneyland_California,2013,8
172069185,5,2013-8,United States,Disneyland_California,2013,8
172027774,5,2013-3,United States,Disneyland_California,2013,3
171993223,5,2013-7,Canada,Disneyland_California,2013,7
171945716,1,2013-8,United States,Disneyland_California,2013,8
171922254,2,2013-8,United States,Disneyland_California,2013,8
171920196,5,2013-8,United Kingdom,Disneyland_California,2013,8
171896779,5,2013-8,United States,Disneyland_California,2013,8
171863362,4,2013-7,Netherlands,Disneyland_California,2013,7
171853558,5,2013-2,Australia,Disneyland_California,2013,2
171848400,5,2013-7,Australia,Disneyland_California,2013,7
171814126,4,2013-7,Canada,Disneyland_California,2013,7
171793113,1,2013-8,United States,Disneyland_California,2013,8
171715287,5,2013-8,United States,Disneyland_California,2013,8
171687049,5,2012-9,Australia,Disneyland_California,2012,9
171683279,5,2013-6,Australia,Disneyland_California,2013,6
171679709,4,2013-7,Australia,Disneyland_California,2013,7
171679559,5,2013-8,United States,Disneyland_California,2013,8
171678032,4,2013-4,United States,Disneyland_California,2013,4
171674818,5,2013-7,United States,Disneyland_California,2013,7
171560799,3,2013-8,United States,Disneyland_California,2013,8
171557739,5,2013-7,Australia,Disneyland_California,2013,7
171547783,2,2013-8,United States,Disneyland_California,2013,8
171535557,5,2012-10,Mexico,Disneyland_California,2012,10
171533050,3,2013-8,United States,Disneyland_California,2013,8
171532101,5,2013-8,United States,Disneyland_California,2013,8
171528266,5,2013-7,United States,Disneyland_California,2013,7
171528012,5,2013-8,United States,Disneyland_California,2013,8
171487685,5,2013-7,United States,Disneyland_California,2013,7
171487335,4,2013-7,Canada,Disneyland_California,2013,7
171476358,5,2013-8,United States,Disneyland_California,2013,8
171407576,4,2012-9,United States,Disneyland_California,2012,9
171407032,3,2013-7,United States,Disneyland_California,2013,7
171400261,5,2013-8,United States,Disneyland_California,2013,8
